income_1999,income_2001,income_2003,income_2005,income_2007,income_2009,consumption_1999,consumption_2001,consumption_2003,consumption_2005,consumption_2007,consumption_2009,wealth_1999,wealth_2001,wealth_2003,wealth_2005,wealth_2007,wealth_2009,age_1999,age_2001,age_2003,age_2005,age_2007,age_2009
-0.0650031,-0.0275361,0.7742084,0.2329974,0.4883002,0.1728419,-0.0606505,0.2307514,0.2391284,0.2985167,0.6706936,0.3957633,-0.0606505,0.2307514,0.2391284,0.2985167,0.6706936,0.3957633,50,52,54,56,58,60
-0.5945997,-0.5376659,-0.306974,-0.2073703,0.5113062,0.4991984,-0.2296015,-0.3117681,0.1975884,0.3016257,0.7106776,0.5960612,-0.2296015,-0.3117681,0.1975884,0.3016257,0.7106776,0.5960612,26,28,30,32,34,36
0.6613044,-0.0371865,0.7557489,-0.0037688,0.749517,0.6508051,-0.293223,-0.1378035,0.0111289,0.2000022,0.1605561,0.1279891,-0.293223,-0.1378035,0.0111289,0.2000022,0.1605561,0.1279891,41,43,45,47,49,51
0.2189543,-0.5146319,0.5596707,0.2177444,0.5028626,1.222098,0.3490756,0.2630568,0.520036,0.5250609,0.5557569,0.6180621,0.3490756,0.2630568,0.520036,0.5250609,0.5557569,0.6180621,41,43,45,47,49,51
-0.0555085,0.0290618,-0.6010728,0.1231799,0.3070082,0.1351553,-0.0096291,0.0275569,0.1654839,0.3095803,0.306047,0.1332116,-0.0096291,0.0275569,0.1654839,0.3095803,0.306047,0.1332116,31,33,35,37,39,41
-0.5240453,-0.0073446,-0.0726503,-1.26026,-0.5542597,-0.5537819,-0.4190756,-0.2058617,-0.1367842,0.0688642,-0.0019948,0.1562007,-0.4190756,-0.2058617,-0.1367842,0.0688642,-0.0019948,0.1562007,33,35,37,39,41,43
-0.1864748,0.0092602,0.0205755,-0.0193529,-0.8044748,-0.8702354,-0.2824744,-0.2067823,0.0624419,0.1820432,0.4630776,-0.2077245,-0.2824744,-0.2067823,0.0624419,0.1820432,0.4630776,-0.2077245,38,40,42,44,46,48
0.6243457,0.3386258,0.2729024,0.1313695,0.0498629,-0.611881,0.2871628,0.4434128,0.4441796,0.342098,0.6303862,0.7864173,0.2871628,0.4434128,0.4441796,0.342098,0.6303862,0.7864173,47,49,51,53,55,57
0.3478871,0.379903,-0.063106,0.2387348,0.0797812,0.2378549,0.4916127,0.1697277,0.3902715,0.0265172,-0.2666845,-0.2884762,0.4916127,0.1697277,0.3902715,0.0265172,-0.2666845,-0.2884762,45,47,49,51,53,55
-0.4775861,-0.2811778,-0.2264747,-0.2235309,-0.1358453,0.1237687,-0.482922,-0.5858149,-0.2146508,-0.1516497,-0.0854387,-0.7701985,-0.482922,-0.5858149,-0.2146508,-0.1516497,-0.0854387,-0.7701985,44,46,48,50,52,54
0.3344404,0.3155185,0.5034782,0.5760185,0.3001034,0.4097702,-0.3010259,-0.3338545,-0.0652102,0.2097916,0.3364148,0.2677655,-0.3010259,-0.3338545,-0.0652102,0.2097916,0.3364148,0.2677655,35,37,39,41,43,45
-0.2701583,-0.1321158,-0.1005454,0.0776954,0.3196521,0.1054721,-0.1613027,-0.4702617,0.0403441,0.2714652,0.1338576,0.1858977,-0.1613027,-0.4702617,0.0403441,0.2714652,0.1338576,0.1858977,25,27,29,31,33,35
0.1197683,-0.1574429,0.0506898,-0.1258887,-1.033139,-1.460689,0.3192817,0.2911648,0.3395902,0.6337805,0.4836693,0.4092217,0.3192817,0.2911648,0.3395902,0.6337805,0.4836693,0.4092217,50,52,54,56,58,60
0.5356039,0.6606249,0.5298248,0.6888809,0.7647495,0.8462638,0.1639178,0.2900104,0.0539017,0.1632727,-0.0163366,0.3067313,0.1639178,0.2900104,0.0539017,0.1632727,-0.0163366,0.3067313,37,39,41,43,45,47
0.1280201,0.1204277,0.1166884,0.1250301,0.1485153,0.0995623,-0.0607391,0.2084743,0.0872613,0.240658,0.1221506,0.3599998,-0.0607391,0.2084743,0.0872613,0.240658,0.1221506,0.3599998,49,51,53,55,57,59
-0.3076353,-0.2149058,-0.4274986,-0.4144399,-0.4187922,-0.4883181,-0.046756,-0.2129089,-0.350408,-0.0693106,-0.1669194,0.006507,-0.046756,-0.2129089,-0.350408,-0.0693106,-0.1669194,0.006507,44,46,48,50,52,54
-0.1440657,-0.0286263,0.0679722,0.1882315,0.0421953,0.0700474,-0.0841359,-0.047819,-0.1866704,0.0839023,-0.1031829,-0.010115,-0.0841359,-0.047819,-0.1866704,0.0839023,-0.1031829,-0.010115,28,30,32,34,36,38
-0.3188548,-0.2204775,0.0311344,0.141575,-0.0071863,0.0902413,-0.3000215,-0.446407,-0.0042986,0.4822403,0.0302566,-0.2889694,-0.3000215,-0.446407,-0.0042986,0.4822403,0.0302566,-0.2889694,34,36,38,40,42,44
0.1259024,1.039354,0.9077312,-0.9491585,0.6341303,0.6638582,-0.5482622,-0.3220364,-0.3405634,0.0578674,0.1160737,-0.1159371,-0.5482622,-0.3220364,-0.3405634,0.0578674,0.1160737,-0.1159371,36,38,40,42,44,46
-0.0717697,-0.2193917,-0.3963908,-0.2685292,-0.2195016,-0.1245996,-0.1043654,-0.3933872,-0.1700166,-0.0963902,0.0120341,-0.1181138,-0.1043654,-0.3933872,-0.1700166,-0.0963902,0.0120341,-0.1181138,37,39,41,43,45,47
0.4936468,0.6797172,0.358885,1.160565,0.8485081,0.5115941,1.246367,-0.0968404,0.6569533,0.1298737,0.2877955,-0.1674686,1.246367,-0.0968404,0.6569533,0.1298737,0.2877955,-0.1674686,49,51,53,55,57,59
0.6600069,0.8303474,0.7673176,-0.2350508,0.353017,0.4273258,-0.3259003,-0.260442,0.1811127,0.1110981,0.0155954,0.1917273,-0.3259003,-0.260442,0.1811127,0.1110981,0.0155954,0.1917273,41,43,45,47,49,51
-0.2141459,-0.2311381,-0.3144216,-0.2121024,-0.0043341,0.1499259,-0.4161279,-0.1356076,-0.1110819,0.024403,-0.2696564,-0.012452,-0.4161279,-0.1356076,-0.1110819,0.024403,-0.2696564,-0.012452,40,42,44,46,48,50
-0.1510143,-0.2059201,-0.048994,-0.1931209,-0.1812276,-0.3657452,-0.4621558,-0.039352,-0.2685418,-0.0438552,0.122025,0.0598168,-0.4621558,-0.039352,-0.2685418,-0.0438552,0.122025,0.0598168,45,47,49,51,53,55
0.1141853,0.3387031,0.6980028,-1.340946,-1.220922,-0.9220719,-0.047979,-0.0103517,0.4667648,0.1663754,0.3728535,-0.3968477,-0.047979,-0.0103517,0.4667648,0.1663754,0.3728535,-0.3968477,41,43,45,47,49,51
-0.3955528,-0.4078332,-0.5607986,-0.3410854,-0.3144804,-0.1982122,-0.6096206,-0.5839032,-0.533036,0.3291745,-0.09659,-0.1283445,-0.6096206,-0.5839032,-0.533036,0.3291745,-0.09659,-0.1283445,46,48,50,52,54,56
0.0027879,-0.0328519,-0.0895669,-0.0370259,0.3689755,0.085802,-0.2937858,-0.2301205,-0.2606418,-0.3948163,0.2250326,-0.353245,-0.2937858,-0.2301205,-0.2606418,-0.3948163,0.2250326,-0.353245,45,47,49,51,53,55
0.1617742,0.6519046,0.3403787,0.2381837,-0.3717454,-0.037143,0.181231,-0.1637674,-0.322125,-0.2055811,0.0311822,-0.1340476,0.181231,-0.1637674,-0.322125,-0.2055811,0.0311822,-0.1340476,42,44,46,48,50,52
-0.4053457,-0.310601,-0.4451034,-0.1961382,-0.3341196,-0.1822421,-0.5794408,-0.7970588,-0.2415787,-0.016916,-0.2519502,-0.0724706,-0.5794408,-0.7970588,-0.2415787,-0.016916,-0.2519502,-0.0724706,35,37,39,41,43,45
-0.0593723,0.0132759,0.061722,0.1195997,0.1672628,0.244603,-0.172806,0.019578,-0.2159637,-0.1068232,-0.0795808,0.1326137,-0.172806,0.019578,-0.2159637,-0.1068232,-0.0795808,0.1326137,44,46,48,50,52,54
0.3210547,0.5117477,-0.2830083,0.5250676,0.8192752,0.8446839,0.1526992,0.1558954,0.0941283,0.3659341,0.6919944,0.7248742,0.1526992,0.1558954,0.0941283,0.3659341,0.6919944,0.7248742,31,33,35,37,39,41
0.275688,0.1974375,0.0534051,0.4546605,0.5561975,0.8032761,0.1101024,-0.0668559,0.0121741,0.2563333,0.1333356,0.3477925,0.1101024,-0.0668559,0.0121741,0.2563333,0.1333356,0.3477925,49,51,53,55,57,59
0.4819183,0.45333,0.4797897,0.6019306,0.5266066,0.4283648,-0.0118175,0.1048473,0.0819086,0.2000717,0.2887701,0.1959738,-0.0118175,0.1048473,0.0819086,0.2000717,0.2887701,0.1959738,49,51,53,55,57,59
-0.2144098,-0.1478185,-0.1915626,0.0128165,-0.1423407,-0.2047167,-0.0680099,-0.2648273,-0.3589168,-0.2093988,-0.202189,-0.0280481,-0.0680099,-0.2648273,-0.3589168,-0.2093988,-0.202189,-0.0280481,47,49,51,53,55,57
0.406742,0.4980182,0.5188121,0.6184158,0.7553459,0.461146,-0.3574643,0.2597623,0.0044437,0.4102121,0.1172459,0.3248246,-0.3574643,0.2597623,0.0044437,0.4102121,0.1172459,0.3248246,29,31,33,35,37,39
0.7905654,0.3412461,0.4531093,0.19973,0.2735089,0.4792677,-0.1485296,0.0378892,0.1877897,0.0061526,-0.0570008,0.22318,-0.1485296,0.0378892,0.1877897,0.0061526,-0.0570008,0.22318,37,39,41,43,45,47
0.1031056,0.1474543,0.0878363,0.5040103,0.4974957,0.5309153,-0.313155,-0.2444399,-0.0212467,0.0755989,0.4823963,0.3320286,-0.313155,-0.2444399,-0.0212467,0.0755989,0.4823963,0.3320286,36,38,40,42,44,46
0.0995971,-0.6239231,-0.010819,-0.0400841,0.0412007,-0.1248337,-0.4211967,-0.3958483,-0.1911114,0.1405307,-0.1864786,-0.0347894,-0.4211967,-0.3958483,-0.1911114,0.1405307,-0.1864786,-0.0347894,44,46,48,50,52,54
-0.0554298,-0.1431259,-0.0108321,0.0253092,0.0711607,0.1284491,-0.2779323,-0.0203935,0.1544738,0.3373992,0.6863238,1.087401,-0.2779323,-0.0203935,0.1544738,0.3373992,0.6863238,1.087401,38,40,42,44,46,48
-0.6667636,-0.5212612,-0.7277469,-0.9280394,-1.223501,-0.7631692,-0.9641639,-0.7662872,-0.6320633,-0.6408981,-0.36337,-1.59438,-0.9641639,-0.7662872,-0.6320633,-0.6408981,-0.36337,-1.59438,47,49,51,53,55,57
-0.0626531,0.2686905,-0.1170273,0.3805932,0.0630064,-0.3129101,-0.3730374,-0.1844578,-0.2451059,-0.2513086,0.0021818,-0.0038235,-0.3730374,-0.1844578,-0.2451059,-0.2513086,0.0021818,-0.0038235,32,34,36,38,40,42
-0.7288267,-0.3580649,-0.0992386,0.658488,0.9336268,0.9171235,0.078641,0.1519118,-0.1419763,0.0413023,-0.3607267,0.5039402,0.078641,0.1519118,-0.1419763,0.0413023,-0.3607267,0.5039402,34,36,38,40,42,44
0.3172897,0.2884257,0.190431,0.2066693,0.3991733,0.0573202,-0.2040198,0.0276744,-0.0178209,0.0176435,0.1177183,-0.1403927,-0.2040198,0.0276744,-0.0178209,0.0176435,0.1177183,-0.1403927,32,34,36,38,40,42
-0.0472167,0.4053898,0.2281141,-0.396886,-0.1895792,-0.1262628,-0.4415237,-0.1602454,-0.2174191,-0.4169407,-0.1885755,-0.1909721,-0.4415237,-0.1602454,-0.2174191,-0.4169407,-0.1885755,-0.1909721,46,48,50,52,54,56
0.420149,0.0424763,-0.751574,-0.8664118,-0.5809351,-0.4796416,-0.6918936,-0.5175775,-0.9001354,-0.3759517,-0.1370884,0.1973937,-0.6918936,-0.5175775,-0.9001354,-0.3759517,-0.1370884,0.1973937,48,50,52,54,56,58
0.5221611,0.6313606,-1.311307,1.335445,0.1136665,0.7818747,-0.0220804,0.1130381,0.9419528,0.1864443,0.5696888,0.8198395,-0.0220804,0.1130381,0.9419528,0.1864443,0.5696888,0.8198395,32,34,36,38,40,42
-0.0217534,0.3268078,0.1720416,0.2324588,0.067752,0.2609398,0.0862174,0.147879,0.3426279,0.7330173,0.0943389,0.2985395,0.0862174,0.147879,0.3426279,0.7330173,0.0943389,0.2985395,33,35,37,39,41,43
0.180912,0.1260061,0.5930872,0.4011698,0.5623178,0.1813422,0.2994566,0.0600119,0.3503256,0.5030956,0.5105724,0.2295742,0.2994566,0.0600119,0.3503256,0.5030956,0.5105724,0.2295742,50,52,54,56,58,60
-0.2944299,-0.3317964,0.0397569,-0.3652944,-0.6328859,-0.3391189,0.133018,-0.0088365,1.007589,0.3685865,0.3441963,-0.0039816,0.133018,-0.0088365,1.007589,0.3685865,0.3441963,-0.0039816,43,45,47,49,51,53
0.2414841,0.2791991,-0.2882743,0.4032207,0.7338881,0.6358742,-0.6051692,0.0793115,-0.1221922,0.0719968,0.1629595,0.1704637,-0.6051692,0.0793115,-0.1221922,0.0719968,0.1629595,0.1704637,35,37,39,41,43,45
-0.8460947,-0.4474348,-0.3648052,-0.1105452,-0.2722561,0.1699474,-0.2414467,-0.4352533,-0.4397549,0.3549715,0.4077199,0.3529838,-0.2414467,-0.4352533,-0.4397549,0.3549715,0.4077199,0.3529838,42,44,46,48,50,52
-0.9728965,-0.9907895,-0.8871496,-0.9471395,-0.607991,0.2138046,-0.7813697,-0.5896888,-0.4458432,-0.022079,-0.034451,0.2092289,-0.7813697,-0.5896888,-0.4458432,-0.022079,-0.034451,0.2092289,25,27,29,31,33,35
0.2079547,-0.0607593,0.8570028,0.8632075,0.2841779,0.444111,0.0471255,0.0341575,0.208677,0.3081186,0.2966885,0.3930401,0.0471255,0.0341575,0.208677,0.3081186,0.2966885,0.3930401,42,44,46,48,50,52
-0.2083068,-0.0287921,0.1410373,0.0297311,0.7648329,0.440965,-0.2490276,-0.3444229,0.2329439,0.3206496,0.5967898,0.2727303,-0.2490276,-0.3444229,0.2329439,0.3206496,0.5967898,0.2727303,25,27,29,31,33,35
0.0538566,0.3341693,0.432845,0.2491664,0.1963703,-0.9918944,0.656362,0.2906567,0.2996584,0.46741,0.5435475,0.4895029,0.656362,0.2906567,0.2996584,0.46741,0.5435475,0.4895029,41,43,45,47,49,51
0.0615535,0.090528,-0.1104399,-1.129912,0.0545428,-0.0918614,0.0311276,0.1040074,0.0528828,0.0315913,-0.5894827,-0.2081344,0.0311276,0.1040074,0.0528828,0.0315913,-0.5894827,-0.2081344,32,34,36,38,40,42
-0.8193169,-0.548977,-0.182748,-0.176223,-0.1905691,-0.2049924,-0.331407,-0.6438321,-0.1646181,0.0360894,-0.0710922,-0.1141849,-0.331407,-0.6438321,-0.1646181,0.0360894,-0.0710922,-0.1141849,43,45,47,49,51,53
0.2537853,0.3844216,0.4445389,0.4148584,0.5303684,0.5801035,-0.051333,-0.1769278,0.1846136,0.1467531,0.2646485,-0.0475463,-0.051333,-0.1769278,0.1846136,0.1467531,0.2646485,-0.0475463,34,36,38,40,42,44
0.0156948,0.037328,1.391388,0.8069908,0.692692,0.8313947,-0.1166554,0.0597086,0.3380041,0.7596703,0.8232056,0.650319,-0.1166554,0.0597086,0.3380041,0.7596703,0.8232056,0.650319,26,28,30,32,34,36
0.456435,0.6053551,-0.7026461,0.6762553,0.7285025,0.7271472,-0.2650964,0.0219482,0.2418227,0.2975023,0.5348028,0.3449951,-0.2650964,0.0219482,0.2418227,0.2975023,0.5348028,0.3449951,42,44,46,48,50,52
-0.2680176,-0.2401961,-0.0231952,-0.1251429,-0.0013703,0.0469218,-0.1442107,-0.3244866,-0.0594319,-0.1051243,0.0357925,0.1877414,-0.1442107,-0.3244866,-0.0594319,-0.1051243,0.0357925,0.1877414,45,47,49,51,53,55
0.6631512,0.4836821,0.0389199,0.608545,0.5238022,0.6299035,-0.2730779,0.1908837,0.1219919,0.5235701,0.4245889,0.9055657,-0.2730779,0.1908837,0.1219919,0.5235701,0.4245889,0.9055657,37,39,41,43,45,47
-0.0099525,0.1938553,-0.1047964,-0.2062149,0.1160154,0.1556149,-0.5443395,-0.5317965,-0.6963063,-0.1835566,-0.131672,0.0730552,-0.5443395,-0.5317965,-0.6963063,-0.1835566,-0.131672,0.0730552,47,49,51,53,55,57
0.2005207,-0.4877915,0.2323996,0.0711742,-0.107222,0.0909191,-0.2133463,-0.2020807,-0.0506971,0.1969523,0.43187,-0.1626983,-0.2133463,-0.2020807,-0.0506971,0.1969523,0.43187,-0.1626983,49,51,53,55,57,59
-0.3298998,-0.6226826,-1.537213,-0.2403162,0.0310881,-0.1087807,-0.0528476,-0.2154223,-0.2560908,0.2709765,0.6559081,0.4283557,-0.0528476,-0.2154223,-0.2560908,0.2709765,0.6559081,0.4283557,50,52,54,56,58,60
-0.0271522,-0.5441611,-0.6467811,-0.7174461,-1.203247,-3.497484,-0.2155002,-0.2406586,-0.2494596,-0.0058716,-0.2616681,-0.0987519,-0.2155002,-0.2406586,-0.2494596,-0.0058716,-0.2616681,-0.0987519,40,42,44,46,48,50
-0.1738371,-0.0662245,-0.0611786,-0.1320921,-0.420303,-0.26292,-0.4972225,-0.4969631,-0.7397781,-0.1545552,0.0178214,-0.4058484,-0.4972225,-0.4969631,-0.7397781,-0.1545552,0.0178214,-0.4058484,48,50,52,54,56,58
0.7492422,-0.8225093,-0.7208887,-0.6584793,-0.6975713,-0.5344473,0.1298122,-0.2806435,0.0160332,-0.0157423,-0.0170584,-0.3557472,0.1298122,-0.2806435,0.0160332,-0.0157423,-0.0170584,-0.3557472,48,50,52,54,56,58
0.2023195,0.3050416,0.2078088,0.2228435,0.2074493,0.2101263,-0.0188961,0.6727685,-0.0601883,0.1583185,0.3770656,-0.0322447,-0.0188961,0.6727685,-0.0601883,0.1583185,0.3770656,-0.0322447,47,49,51,53,55,57
0.093381,0.020278,-0.3257417,0.1241942,0.0554438,0.0896551,-0.3497248,-0.2387638,-0.2661047,-0.1598196,-0.2359212,-0.1095211,-0.3497248,-0.2387638,-0.2661047,-0.1598196,-0.2359212,-0.1095211,37,39,41,43,45,47
0.0895354,0.0210109,-0.6269518,-0.2647996,-0.1047502,-0.1060873,0.5310457,-0.1181502,-0.3088937,-0.0248284,0.2427869,-0.2868295,0.5310457,-0.1181502,-0.3088937,-0.0248284,0.2427869,-0.2868295,42,44,46,48,50,52
-0.5757298,-1.410157,-0.686727,-0.8439135,0.3745897,-0.2156771,-0.4141357,-0.6006991,-0.4568917,-0.4695935,-0.6591821,-0.1021422,-0.4141357,-0.6006991,-0.4568917,-0.4695935,-0.6591821,-0.1021422,41,43,45,47,49,51
-0.3881852,-0.0709979,-0.084314,0.2183091,-0.0483315,0.0972164,-0.5857338,-0.3264298,-0.2133536,0.1175123,0.1318918,0.0771919,-0.5857338,-0.3264298,-0.2133536,0.1175123,0.1318918,0.0771919,39,41,43,45,47,49
-0.2455327,-0.1719205,-0.4902931,-0.4449353,-0.061591,0.0807963,-0.5546893,-0.4334458,-0.2113017,-0.0476554,0.1600558,0.0470998,-0.5546893,-0.4334458,-0.2113017,-0.0476554,0.1600558,0.0470998,37,39,41,43,45,47
0.0727505,0.140921,0.172913,0.2438768,0.6201758,0.3123671,-0.0905423,-0.0191913,0.6027598,0.4321856,0.0466845,0.7547392,-0.0905423,-0.0191913,0.6027598,0.4321856,0.0466845,0.7547392,49,51,53,55,57,59
-0.2926249,-0.2763037,-0.7508311,-0.2849831,-0.0883936,-0.0435652,0.2973267,0.4163892,-0.023537,-0.0453933,0.1242823,-0.3610512,0.2973267,0.4163892,-0.023537,-0.0453933,0.1242823,-0.3610512,37,39,41,43,45,47
-0.4265256,-0.1132379,0.0353102,0.2052886,0.0990931,0.1068951,-0.204916,-0.14919,-0.2103453,0.196089,0.1747696,-0.0208214,-0.204916,-0.14919,-0.2103453,0.196089,0.1747696,-0.0208214,34,36,38,40,42,44
0.5502808,-0.2430074,0.470543,0.4331982,0.5572035,0.7555945,0.0421811,0.0149871,0.3193645,0.3433407,0.3860618,0.2695285,0.0421811,0.0149871,0.3193645,0.3433407,0.3860618,0.2695285,47,49,51,53,55,57
0.3562884,0.1901565,0.0857873,0.0159173,0.054462,-0.0157399,0.7732341,0.3067042,0.3114325,-0.0017227,0.2407366,0.4965407,0.7732341,0.3067042,0.3114325,-0.0017227,0.2407366,0.4965407,46,48,50,52,54,56
0.3664992,-0.1363866,-0.1401557,0.7273179,0.3053063,0.0676955,-0.4272945,-0.7443626,-0.1112871,-0.1531572,-0.0704899,0.0361585,-0.4272945,-0.7443626,-0.1112871,-0.1531572,-0.0704899,0.0361585,30,32,34,36,38,40
-0.3431111,0.0506763,0.0962518,0.2536243,0.4608292,-0.0013462,-0.0021069,-0.2479785,0.179468,0.3633307,0.5898578,-0.0351604,-0.0021069,-0.2479785,0.179468,0.3633307,0.5898578,-0.0351604,28,30,32,34,36,38
0.0688239,0.1308623,-0.0551737,-0.2872064,-0.3258111,-0.1275148,0.2752569,0.2222939,-0.0845596,-0.098776,0.1324338,0.0316944,0.2752569,0.2222939,-0.0845596,-0.098776,0.1324338,0.0316944,40,42,44,46,48,50
0.0558301,0.433057,0.823598,0.0735103,-0.039523,-0.119438,0.0680338,-0.3562893,0.3176161,0.536018,0.6363579,0.4634011,0.0680338,-0.3562893,0.3176161,0.536018,0.6363579,0.4634011,26,28,30,32,34,36
0.4634731,0.4431379,0.3993938,0.4343469,0.4382713,0.658942,0.1292805,0.1159882,0.2638687,0.241423,-0.1025206,0.2481855,0.1292805,0.1159882,0.2638687,0.241423,-0.1025206,0.2481855,44,46,48,50,52,54
-0.3016983,-0.1975399,-0.1379974,-0.0100384,0.0226026,0.6246715,-0.3754477,-0.311211,-0.3146454,0.0030502,0.5011621,0.4970918,-0.3754477,-0.311211,-0.3146454,0.0030502,0.5011621,0.4970918,25,27,29,31,33,35
0.1348804,0.3253,0.1350257,0.0645149,0.299244,0.2415451,-0.2464892,0.0280194,0.3088126,0.3120996,0.2921252,0.1121102,-0.2464892,0.0280194,0.3088126,0.3120996,0.2921252,0.1121102,33,35,37,39,41,43
-0.1762913,-0.1393162,0.1784832,0.6120266,0.0959261,0.0872738,-0.2617736,-0.0481361,0.1264491,-0.0039886,0.218119,0.0299807,-0.2617736,-0.0481361,0.1264491,-0.0039886,0.218119,0.0299807,38,40,42,44,46,48
-0.0986598,-0.1827068,-0.0613718,0.2096079,0.2225016,-0.5244781,0.0092385,-0.1371135,-0.1224336,0.2256811,-0.0483944,-0.1910097,0.0092385,-0.1371135,-0.1224336,0.2256811,-0.0483944,-0.1910097,50,52,54,56,58,60
-0.1153232,0.4871081,0.687126,0.4340571,0.8758077,0.8455533,-0.1757621,0.0387316,0.315979,0.7911177,0.6449299,0.6429529,-0.1757621,0.0387316,0.315979,0.7911177,0.6449299,0.6429529,26,28,30,32,34,36
0.3244558,0.197703,0.2755058,0.4472533,0.4192077,0.0627594,0.0614385,0.2327928,0.4518653,0.5876578,0.592387,0.5862982,0.0614385,0.2327928,0.4518653,0.5876578,0.592387,0.5862982,50,52,54,56,58,60
-0.0102474,-0.0239107,0.0800706,-0.2770157,-0.0814867,-0.2033368,-0.8987665,-0.7799749,-0.3184636,-0.0029279,0.1406957,-0.3711832,-0.8987665,-0.7799749,-0.3184636,-0.0029279,0.1406957,-0.3711832,37,39,41,43,45,47
-1.917538,-0.1412059,-0.3231012,0.2834891,-0.095236,-0.0936947,-0.385922,-0.1307636,-0.012962,-0.0237757,0.1358456,-0.1784399,-0.385922,-0.1307636,-0.012962,-0.0237757,0.1358456,-0.1784399,28,30,32,34,36,38
-0.4888018,-0.3701845,-0.5567994,-0.5674071,-0.6164911,-0.7080005,-0.4853083,-0.7558684,-1.26308,-0.4887697,-0.6411741,-0.7417127,-0.4853083,-0.7558684,-1.26308,-0.4887697,-0.6411741,-0.7417127,49,51,53,55,57,59
-0.4736663,-0.2306996,-0.3773518,-0.5575693,-0.3781832,-0.3336767,-0.3889221,-0.5165762,-0.3091437,-0.0133681,-0.0499987,-0.1005915,-0.3889221,-0.5165762,-0.3091437,-0.0133681,-0.0499987,-0.1005915,39,41,43,45,47,49
0.1384816,0.263369,0.4270966,0.4062911,0.5482369,0.4660826,-0.2959058,0.0233986,0.0750199,0.3412666,0.4513616,0.429923,-0.2959058,0.0233986,0.0750199,0.3412666,0.4513616,0.429923,25,27,29,31,33,35
0.0693176,0.4406125,0.1995084,0.0514374,0.0003272,0.00956,-0.2997924,0.0539196,0.2603119,-0.014535,0.2089754,-0.0514437,-0.2997924,0.0539196,0.2603119,-0.014535,0.2089754,-0.0514437,46,48,50,52,54,56
-0.6313953,-0.5354786,-0.2201509,-0.2225752,-0.2530613,-0.518488,-0.0653205,0.137401,0.0983519,0.2330555,0.1653618,-0.1401391,-0.0653205,0.137401,0.0983519,0.2330555,0.1653618,-0.1401391,42,44,46,48,50,52
-0.2137052,0.2205954,0.2771728,-0.3467727,0.3145548,0.268075,0.2187277,0.1525173,0.6965285,0.6299016,0.7404957,0.4036416,0.2187277,0.1525173,0.6965285,0.6299016,0.7404957,0.4036416,37,39,41,43,45,47
0.2702713,0.1715938,0.3628889,0.3623443,0.1931234,0.1832433,-0.0271166,0.1290006,0.4173534,0.0546929,0.3558519,0.2436139,-0.0271166,0.1290006,0.4173534,0.0546929,0.3558519,0.2436139,45,47,49,51,53,55
0.2366627,0.0689609,0.0252169,-0.109255,-0.3517782,-0.2731449,-0.248282,-0.0552354,-0.407043,-0.1842313,-0.3727089,-0.1207929,-0.248282,-0.0552354,-0.407043,-0.1842313,-0.3727089,-0.1207929,47,49,51,53,55,57
0.0452915,0.0903307,0.0758747,0.1642259,0.2023424,0.1167787,-0.2796479,-0.2224446,0.1075424,0.3913075,-0.1155409,-0.0524038,-0.2796479,-0.2224446,0.1075424,0.3913075,-0.1155409,-0.0524038,50,52,54,56,58,60
0.0712942,0.1365036,0.3085092,0.3338006,0.3597043,0.5257457,-0.4532963,-0.0726856,-0.0216507,0.3700339,0.0054299,0.0112854,-0.4532963,-0.0726856,-0.0216507,0.3700339,0.0054299,0.0112854,41,43,45,47,49,51
-0.587218,-0.8568378,-0.7987062,-0.5839723,-0.6736253,-0.7120432,-0.6726288,-0.6027977,-0.6120716,-0.6316653,-0.4136532,-0.7251376,-0.6726288,-0.6027977,-0.6120716,-0.6316653,-0.4136532,-0.7251376,43,45,47,49,51,53
0.2057994,0.196132,0.1329692,-0.2531039,0.3639253,0.3909457,-0.048477,-0.4826773,-0.2587507,0.2129604,0.6189405,0.2867309,-0.048477,-0.4826773,-0.2587507,0.2129604,0.6189405,0.2867309,31,33,35,37,39,41
-0.5123546,-0.1853509,-0.242489,-0.3200763,-0.3310426,-0.2303546,-0.4603218,-0.9240162,0.1081071,-0.201273,0.0024788,-0.6972492,-0.4603218,-0.9240162,0.1081071,-0.201273,0.0024788,-0.6972492,39,41,43,45,47,49
-0.2566932,-0.0864185,-0.0751909,-0.0457558,-0.2233185,-1.078701,-0.5150796,-0.7019356,-0.5924119,-0.3794754,-0.402418,-0.0294055,-0.5150796,-0.7019356,-0.5924119,-0.3794754,-0.402418,-0.0294055,50,52,54,56,58,60
-0.4074688,-0.3847742,-0.4852162,-0.504364,-0.2160493,-0.4894486,-0.788047,-0.7672893,-0.6010724,-0.2381202,0.0622104,-0.0245043,-0.788047,-0.7672893,-0.6010724,-0.2381202,0.0622104,-0.0245043,35,37,39,41,43,45
-0.0824974,0.2675116,0.2856193,0.0520674,0.0019469,-0.028256,-0.4691291,-0.2049535,-0.2515255,0.0369074,0.3134886,0.0118035,-0.4691291,-0.2049535,-0.2515255,0.0369074,0.3134886,0.0118035,46,48,50,52,54,56
-0.2835067,-0.1290231,0.1737347,0.4483386,0.5173216,0.2233338,-0.2664866,-0.2690039,-0.1077719,-0.1046477,0.2057657,0.1870318,-0.2664866,-0.2690039,-0.1077719,-0.1046477,0.2057657,0.1870318,45,47,49,51,53,55
